discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code,year,olympic_location,participant_title_cleaned
Biathlon,beijing-2022,Women's 10km Pursuit,Women,SILVER,Athlete,NA,Elvira OEBERG,Sweden,SE,SWE,2022,beijing,NA
Biathlon,beijing-2022,Women's 10km Pursuit,Women,BRONZE,Athlete,NA,Tiril ECKHOFF,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Women's 10km Pursuit,Women,GOLD,Athlete,NA,Marte Olsbu ROEISELAND,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Men's 10km Sprint,Men,SILVER,Athlete,NA,Quentin FILLON MAILLET,France,FR,FRA,2022,beijing,NA
Biathlon,beijing-2022,Men's 10km Sprint,Men,GOLD,Athlete,NA,Johannes Thingnes BOE,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Men's 10km Sprint,Men,BRONZE,Athlete,NA,Tarjei BOE,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Women's 7.5km Sprint,Women,SILVER,Athlete,NA,Elvira OEBERG,Sweden,SE,SWE,2022,beijing,NA
Biathlon,beijing-2022,Women's 7.5km Sprint,Women,GOLD,Athlete,NA,Marte Olsbu ROEISELAND,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Women's 7.5km Sprint,Women,BRONZE,Athlete,NA,Dorothea WIERER,Italy,IT,ITA,2022,beijing,NA
Biathlon,beijing-2022,Women's 4x6km Relay,Women,GOLD,GameTeam,Sweden,NA,Sweden,SE,SWE,2022,beijing,Sweden
Biathlon,beijing-2022,Women's 4x6km Relay,Women,SILVER,GameTeam,ROC,NA,ROC,ROC,ROC,2022,beijing,ROC
Biathlon,beijing-2022,Women's 4x6km Relay,Women,BRONZE,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Biathlon,beijing-2022,Men's 15km Mass Start,Men,SILVER,Athlete,NA,Martin PONSILUOMA,Sweden,SE,SWE,2022,beijing,NA
Biathlon,beijing-2022,Men's 15km Mass Start,Men,BRONZE,Athlete,NA,Vetle Sjaastad CHRISTIANSEN,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Men's 15km Mass Start,Men,GOLD,Athlete,NA,Johannes Thingnes BOE,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Men's 20km Individual,Men,BRONZE,Athlete,NA,Johannes Thingnes BOE,Norway,NO,NOR,2022,beijing,NA
Biathlon,beijing-2022,Men's 20km Individual,Men,SILVER,Athlete,NA,Anton SMOLSKI,Belarus,BY,BLR,2022,beijing,NA
Biathlon,beijing-2022,Men's 20km Individual,Men,GOLD,Athlete,NA,Quentin FILLON MAILLET,France,FR,FRA,2022,beijing,NA
Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,GOLD,GameTeam,Norway,NA,Norway,NO,NOR,2022,beijing,Norway
Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,SILVER,GameTeam,France,NA,France,FR,FRA,2022,beijing,France
Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,BRONZE,GameTeam,ROC,NA,ROC,ROC,ROC,2022,beijing,ROC
Biathlon,beijing-2022,Women's 15km Individual,Women,GOLD,Athlete,NA,Denise HERRMANN,Germany,DE,GER,2022,beijing,NA
Biathlon,beijing-2022,Women's 15km Individual,Women,SILVER,Athlete,NA,Anais CHEVALIER,France,FR,FRA,2022,beijing,NA
Biathlon,beijing-2022,Women's 15km Individual,Women,BRONZE,Athlete,NA,Marte Olsbu ROEISELAND,Norway,NO,NOR,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Slalom,Men,GOLD,Athlete,NA,Clement NOEL,France,FR,FRA,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Slalom,Men,SILVER,Athlete,NA,Johannes STROLZ,Austria,AT,AUT,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Slalom,Men,BRONZE,Athlete,NA,Sebastian FOSS-SOLEVAAG,Norway,NO,NOR,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Downhill,Men,GOLD,Athlete,NA,Beat FEUZ,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Downhill,Men,SILVER,Athlete,NA,Johan CLAREY,France,FR,FRA,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Downhill,Men,BRONZE,Athlete,NA,Matthias MAYER,Austria,AT,AUT,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Super-G,Women,SILVER,Athlete,NA,Mirjam PUCHNER,Austria,AT,AUT,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Super-G,Women,BRONZE,Athlete,NA,Michelle GISIN,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Super-G,Women,GOLD,Athlete,NA,Lara GUT - BEHRAMI,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Super-G,Men,GOLD,Athlete,NA,Matthias MAYER,Austria,AT,AUT,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Super-G,Men,BRONZE,Athlete,NA,Aleksander Aamodt KILDE,Norway,NO,NOR,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Super-G,Men,SILVER,Athlete,NA,Ryan COCHRAN-SIEGLE,United States of America,US,USA,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Downhill,Women,GOLD,Athlete,NA,Corinne SUTER,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Downhill,Women,SILVER,Athlete,NA,Sofia GOGGIA,Italy,IT,ITA,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Downhill,Women,BRONZE,Athlete,NA,Nadia DELAGO,Italy,IT,ITA,2022,beijing,NA
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,GOLD,GameTeam,Austria,NA,Austria,AT,AUT,2022,beijing,Austria
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,SILVER,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,BRONZE,GameTeam,Norway,NA,Norway,NO,NOR,2022,beijing,Norway
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,BRONZE,Athlete,NA,James CRAWFORD,Canada,CA,CAN,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,GOLD,Athlete,NA,Johannes STROLZ,Austria,AT,AUT,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,SILVER,Athlete,NA,Aleksander Aamodt KILDE,Norway,NO,NOR,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,BRONZE,Athlete,NA,Mathieu FAIVRE,France,FR,FRA,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,SILVER,Athlete,NA,Zan KRANJEC,Slovenia,SI,SLO,2022,beijing,NA
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,GOLD,Athlete,NA,Marco ODERMATT,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,SILVER,Athlete,NA,Federica BRIGNONE,Italy,IT,ITA,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,BRONZE,Athlete,NA,Lara GUT - BEHRAMI,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,GOLD,Athlete,NA,Sara HECTOR,Sweden,SE,SWE,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,BRONZE,Athlete,NA,Federica BRIGNONE,Italy,IT,ITA,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,SILVER,Athlete,NA,Wendy HOLDENER,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,GOLD,Athlete,NA,Michelle GISIN,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Slalom,Women,GOLD,Athlete,NA,Petra VLHOVA,Slovakia,SK,SVK,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Slalom,Women,BRONZE,Athlete,NA,Wendy HOLDENER,Switzerland,CH,SUI,2022,beijing,NA
Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,NA,Katharina LIENSBERGER,Austria,AT,AUT,2022,beijing,NA
Skeleton,beijing-2022,Women,Women,SILVER,Athlete,NA,Jackie NARRACOTT,Australia,AU,AUS,2022,beijing,NA
Skeleton,beijing-2022,Women,Women,GOLD,Athlete,NA,Hannah NEISE,Germany,DE,GER,2022,beijing,NA
Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,NA,Kimberley BOS,Netherlands,NL,NED,2022,beijing,NA
Skeleton,beijing-2022,Men,Men,SILVER,Athlete,NA,Axel JUNGK,Germany,DE,GER,2022,beijing,NA
Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,NA,Wengang YAN,People's Republic of China,CN,CHN,2022,beijing,NA
Skeleton,beijing-2022,Men,Men,GOLD,Athlete,NA,Christopher GROTHEER,Germany,DE,GER,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,NA,Maja DAHLQVIST,Sweden,SE,SWE,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,NA,Jessica DIGGINS,United States of America,US,USA,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,NA,Jonna SUNDLING,Sweden,SE,SWE,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Katharina HENNIG,Germany,DE,GER,2022,beijing,Germany
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Victoria CARL,Germany,DE,GER,2022,beijing,Germany
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Maja DAHLQVIST,Sweden,SE,SWE,2022,beijing,Sweden
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Jonna SUNDLING,Sweden,SE,SWE,2022,beijing,Sweden
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Yulia STUPAK,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Natalia NEPRYAEVA,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Erik VALNES,Norway,NO,NOR,2022,beijing,Norway
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022,beijing,Norway
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Iivo NISKANEN,Finland,FI,FIN,2022,beijing,Finland
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Joni MAEKI,Finland,FI,FIN,2022,beijing,Finland
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander BOLSHUNOV,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander TERENTEV,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,NA,Alexander BOLSHUNOV,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,NA,Denis SPITSOV,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,NA,Iivo NISKANEN,Finland,FI,FIN,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,ROC,NA,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,NA,Norway,NO,NOR,2022,beijing,Norway
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,NA,France,FR,FRA,2022,beijing,France
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,NA,Teresa STADLOBER,Austria,AT,AUT,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,NA,Natalia NEPRYAEVA,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,NA,Therese JOHAUG,Norway,NO,NOR,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,NA,Jessica DIGGINS,United States of America,US,USA,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,NA,Kerttu NISKANEN,Finland,FI,FIN,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,NA,Therese JOHAUG,Norway,NO,NOR,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,NA,Therese JOHAUG,Norway,NO,NOR,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,NA,Kerttu NISKANEN,Finland,FI,FIN,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,NA,Krista PARMAKOSKI,Finland,FI,FIN,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,NA,Alexander BOLSHUNOV,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,NA,Ivan YAKIMUSHKIN,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,NA,Simen Hegstad KRUEGER,Norway,NO,NOR,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,NA,Iivo NISKANEN,Finland,FI,FIN,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,NA,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,NA,Alexander BOLSHUNOV,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,ROC,NA,ROC,ROC,ROC,2022,beijing,ROC
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,NA,Sweden,SE,SWE,2022,beijing,Sweden
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,NA,Federico PELLEGRINO,Italy,IT,ITA,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,NA,Alexander TERENTEV,ROC,ROC,ROC,2022,beijing,NA
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,NA,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022,beijing,NA
Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,NA,Min Seok KIM,Republic of Korea,KR,KOR,2022,beijing,NA
Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,NA,Kjeld NUIS,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,NA,Thomas KROL,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,NA,Jutta LEERDAM,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,NA,Miho TAKAGI,Japan,JP,JPN,2022,beijing,NA
Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,NA,Brittany BOWE,United States of America,US,USA,2022,beijing,NA
Speed skating,beijing-2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,NA,Canada,CA,CAN,2022,beijing,Canada
Speed skating,beijing-2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,NA,Japan,JP,JPN,2022,beijing,Japan
Speed skating,beijing-2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,NA,Netherlands,NL,NED,2022,beijing,Netherlands
Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,NA,Laurent DUBREUIL,Canada,CA,CAN,2022,beijing,NA
Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,NA,Havard LORENTZEN,Norway,NO,NOR,2022,beijing,NA
Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,NA,Thomas KROL,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,NA,Francesca LOLLOBRIGIDA,Italy,IT,ITA,2022,beijing,NA
Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,NA,Ivanie BLONDIN,Canada,CA,CAN,2022,beijing,NA
Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,NA,Irene SCHOUTEN,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,NA,Patrick ROEST,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,NA,Nils VAN DER POEL,Sweden,SE,SWE,2022,beijing,NA
Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,NA,Hallgeir ENGEBRAATEN,Norway,NO,NOR,2022,beijing,NA
Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,NA,Martina SABLIKOVA,Czech Republic,CZ,CZE,2022,beijing,NA
Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,NA,Isabelle WEIDEMANN,Canada,CA,CAN,2022,beijing,NA
Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,NA,Irene SCHOUTEN,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,NA,Isabelle WEIDEMANN,Canada,CA,CAN,2022,beijing,NA
Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,NA,Francesca LOLLOBRIGIDA,Italy,IT,ITA,2022,beijing,NA
Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,NA,Irene SCHOUTEN,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,NA,Davide GHIOTTO,Italy,IT,ITA,2022,beijing,NA
Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,NA,Nils VAN DER POEL,Sweden,SE,SWE,2022,beijing,NA
Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,NA,Patrick ROEST,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,NA,Jaewon CHUNG,Republic of Korea,KR,KOR,2022,beijing,NA
Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,NA,Bart SWINGS,Belgium,BE,BEL,2022,beijing,NA
Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,NA,Seung Hoon LEE,Republic of Korea,KR,KOR,2022,beijing,NA
Speed skating,beijing-2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,NA,Norway,NO,NOR,2022,beijing,Norway
Speed skating,beijing-2022,Men's Team Pursuit,Men,SILVER,GameTeam,ROC,NA,ROC,ROC,ROC,2022,beijing,ROC
Speed skating,beijing-2022,Men's Team Pursuit,Men,BRONZE,GameTeam,United States of America,NA,United States of America,US,USA,2022,beijing,United States of America
Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,NA,Miho TAKAGI,Japan,JP,JPN,2022,beijing,NA
Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,NA,Antoinette DE JONG,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,NA,Ireen WÜST,Netherlands,NL,NED,2022,beijing,NA
Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,NA,Erin JACKSON,United States of America,US,USA,2022,beijing,NA
Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,NA,Angelina GOLIKOVA,ROC,ROC,ROC,2022,beijing,NA
Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,NA,Miho TAKAGI,Japan,JP,JPN,2022,beijing,NA
Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,NA,Tingyu GAO,People's Republic of China,CN,CHN,2022,beijing,NA
Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,NA,Min Kyu CHA,Republic of Korea,KR,KOR,2022,beijing,NA
Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,NA,Wataru MORISHIGE,Japan,JP,JPN,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,NA,Joergen GRAABAK,Norway,NO,NOR,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,NA,Vinzenz GEIGER,Germany,DE,GER,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,NA,Lukas GREIDERER,Austria,AT,AUT,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,NA,Akito WATABE,Japan,JP,JPN,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,NA,Joergen GRAABAK,Norway,NO,NOR,2022,beijing,NA
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,NA,Jens Luraas OFTEBRO,Norway,NO,NOR,2022,beijing,NA
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,NA,Norway,NO,NOR,2022,beijing,Norway
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Japan,NA,Japan,JP,JPN,2022,beijing,Japan
Bobsleigh,beijing-2022,4-man,Open,GOLD,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,4-man,Open,SILVER,GameTeam,Germany,NA,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,4-man,Open,BRONZE,GameTeam,Canada,NA,Canada,CA,CAN,2022,beijing,Canada
Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,NA,Elana MEYERS TAYLOR,United States of America,US,USA,2022,beijing,NA
Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,NA,Christine DE BRUIN,Canada,CA,CAN,2022,beijing,NA
Bobsleigh,beijing-2022,Women's Monobob,Women,GOLD,Athlete,NA,Kaillie HUMPHRIES,United States of America,US,USA,2022,beijing,NA
Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Francesco FRIEDRICH,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Thorsten MARGIS,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Johannes LOCHNER,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Florian BAUER,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Christoph HAFER,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Matthias SOMMER,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Laura NOLTE,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Deborah LEVI,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Mariama JAMANKA,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Alexandra BURGHARDT,Germany,DE,GER,2022,beijing,Germany
Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Elana MEYERS TAYLOR,United States of America,US,USA,2022,beijing,United States of America
Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Sylvia HOFFMAN,United States of America,US,USA,2022,beijing,United States of America
Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Fatima GALVEZ,Spain,ES,ESP,2020,tokyo,Spain
Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Alberto FERNANDEZ,Spain,ES,ESP,2020,tokyo,Spain
Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Alessandra PERILLI,San Marino,SM,SMR,2020,tokyo,San Marino
Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Gian Marco BERTI,San Marino,SM,SMR,2020,tokyo,San Marino
Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,Madelynn Ann BERNAU,United States of America,US,USA,2020,tokyo,United States of America
Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,Brian BURROWS,United States of America,US,USA,2020,tokyo,United States of America
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,SILVER,Athlete,NA,Yulia ZYKOVA,ROC,ROC,ROC,2020,tokyo,NA
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,BRONZE,Athlete,NA,Yulia KARIMOVA,ROC,ROC,ROC,2020,tokyo,NA
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,GOLD,Athlete,NA,Nina CHRISTEN,Switzerland,CH,SUI,2020,tokyo,NA
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,NA,Milenko SEBIC,Serbia,RS,SRB,2020,tokyo,NA
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,GOLD,Athlete,NA,Changhong ZHANG,People's Republic of China,CN,CHN,2020,tokyo,NA
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,SILVER,Athlete,NA,Sergey KAMENSKIY,ROC,ROC,ROC,2020,tokyo,NA
Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,NA,Jean QUIQUAMPOIX,France,FR,FRA,2020,tokyo,NA
